 200.0     0.00    0.3252E+12    1     128^3 :  box [h^-1 Mpc], redshift, part. mass [h^-1 M_s], nspecies, n	#
    1969   51.6227  33.1691  33.1583  -196.9  -650.2  -234.6       63  0.2049E+14  0.4199   379.8  0.5954   269.4      0.3492E-01	3
    1970   42.1713  75.7830  10.9180  -218.3   -12.4    91.0       63  0.2049E+14  0.3912   383.5  0.5581   327.3      0.1845E-01	2
    1971   13.6088  72.4949 145.5627  -137.8   211.0   309.0       62  0.2016E+14  0.3482   428.7  0.5740   296.0      0.4548E-01	2
    1972   49.9624 191.2384 182.2468   143.2  -776.9   263.1       62  0.2016E+14  0.3114   432.0  0.5503   336.0      0.1012    	2
    1973   64.0250 127.1622 167.3818  -527.0   390.1   539.3       62  0.2016E+14  0.4694   345.4  0.5852   279.3      0.4389E-01	2
    1974   27.3418  75.2984 161.7152  -448.7   -97.3    34.9       62  0.2016E+14  0.2833   448.3  0.4827   498.5      0.7174E-01	2
    1975   17.0285  69.8820 173.6483  -229.4     9.6   214.0       62  0.2016E+14  0.4080   356.8  0.5607   317.6      0.7807E-01	2
    1976   22.5925 170.0136 108.2226   115.8  -230.7   146.1       62  0.2016E+14  0.3968   326.5  0.5927   268.8      0.4460E-01	2
    1977   13.7236 135.6065 137.7164  -151.2   353.4   109.9       62  0.2016E+14  0.3611   412.7  0.5589   320.7      0.4255E-01	2
    1978  192.4263  77.8871 135.9725  -141.0   220.1   342.3       62  0.2016E+14  0.3951   394.4  0.5574   323.3      0.1622E-01	2
    1979  132.7848 190.7471  73.0690    83.4   -98.8  -187.0       62  0.2016E+14  0.3135   433.8  0.5618   315.8      0.4066E-01	2
    1980  197.6827 178.8516  42.4225  -123.6   177.8    60.0       62  0.2016E+14  0.3794   367.9  0.5715   299.9      0.3188E-01	2
    1981  151.3105 153.7380  12.3693  -443.1  -124.0   597.7       62  0.2016E+14  0.4091   341.3  0.5878   275.6      0.7404E-01	2
    1982   62.6565 193.6999  11.2427   497.1  -182.5    88.3       62  0.2016E+14  0.3819   409.2  0.5386   358.5      0.6488E-01	2
    1983   58.2627 157.1144  27.0415   121.2   196.8  -353.6       62  0.2016E+14  0.3485   430.3  0.5458   344.5      0.1179    	2
    1984   38.7760 141.3567  29.4400    64.9  -217.2  -272.9       62  0.2016E+14  0.3424   375.4  0.5535   330.3      0.5239E-01	2
    1985  180.2585  63.0118 166.6993   363.6  1092.6   185.4       62  0.2016E+14  0.4276   372.8  0.6009   257.9      0.4537E-01	2
    1986  146.4248  33.0554 196.5938    75.9  -357.0    36.8       62  0.2016E+14  0.4389   345.8  0.5953   265.2      0.3195E-01	2
    1987  185.1699  72.2203 196.7342   -55.0    16.4  -372.4       62  0.2016E+14  0.3419   364.4  0.5615   316.2      0.4376E-01	2
    1988  143.0334  81.7281 188.3555   248.4    85.5  -101.8       62  0.2016E+14  0.5320   371.1  0.5585   321.5      0.1230    	2
    1989   53.5498 199.6723 191.6954   274.4  -627.3    85.0       62  0.2016E+14  0.5840   309.2  0.6127   243.3      0.8516E-01	2
    1990  173.5015  66.1679  42.8752   418.9  -199.9  -416.8       62  0.2016E+14  0.3986   357.1  0.5917   270.2      0.9007E-01	2
    1991  134.0110  20.6646   2.7153   222.5  -775.4    93.0       62  0.2016E+14  0.4126   380.7  0.5445   346.9      0.6179E-01	2
    1992  127.9281  51.1036   5.1375   149.6   -95.8  -106.4       62  0.2016E+14  0.3993   362.8  0.5874   276.1      0.8491E-01	1
    1993  164.2267  20.1666  28.4547    70.1  -221.1    77.3       62  0.2016E+14  0.4597   360.6  0.6094   247.2      0.3656E-01	2
    1994  176.4305  28.5156 199.8380  -360.3   -98.5    -2.2       62  0.2016E+14  0.4084   376.9  0.5651   310.3      0.4896E-01	2
    1995  143.7733 199.3265  83.3380    29.1  -104.2    39.5       62  0.2016E+14  0.4331   347.1  0.5736   296.7      0.2534E-01	1
    1996   18.2404  65.2257 111.6519   222.0   359.5   212.0       62  0.2016E+14  0.4020   384.8  0.5449   346.1      0.2621E-01	2
    1997   93.7029  58.0233  97.3577   -23.9  -375.5    58.1       62  0.2016E+14  0.4101   341.5  0.5813   284.9      0.3496E-01	2
    1998  177.7264 140.3667 108.4764    55.4   331.2    90.9       62  0.2016E+14  0.3809   372.6  0.5868   277.0      0.6226E-01	3
    1999  145.8889 157.5600 145.7953   145.0    28.6   320.9       62  0.2016E+14  0.4049   358.5  0.5549   327.8      0.4357E-01	1
    2000  194.7777 181.7708 126.1642   -60.7  -237.0   -18.4       62  0.2016E+14  0.4076   358.3  0.5768   291.7      0.4008E-01	2
    2001   46.2738  16.7980  60.0757   477.2  -116.2  -854.2       62  0.2016E+14  0.4640   345.4  0.6213   233.2      0.7086E-01	2
    2002   80.5074  30.2603  66.6407  -324.7  -390.8   -14.5       62  0.2016E+14  0.3679   392.0  0.5386   358.6      0.7647E-01	2
    2003   21.1528  58.6375  80.9526   -14.6    64.2  -280.2       62  0.2016E+14  0.3826   365.0  0.5584   321.6      0.4949E-01	3
    2004    3.4924 143.9680  97.1111   -13.4  -125.4    31.4       62  0.2016E+14  0.3524   404.6  0.5370   361.7      0.5637E-01	2
    2005  198.3214  10.4787  83.9235  -166.1  -400.5  -408.6       62  0.2016E+14  0.3827   394.2  0.5501   336.3      0.6102E-01	2
    2006   34.5111 173.7898 178.0460   898.0  -552.3   337.5       61  0.1984E+14  0.3402   414.9  0.5652   305.1      0.7308E-01	3
    2007   77.9453 190.5199 196.7563  -332.5  -593.0   143.3       61  0.1984E+14  0.3703   411.2  0.5427   344.7      0.5632E-01	2
    2008   45.7715  39.6431 179.2040    18.0  -274.8    67.2       61  0.1984E+14  0.4724   343.8  0.5960   260.1      0.8499E-01	2
    2009   76.3523  54.0149 179.7976    -9.2  -312.7   367.9       61  0.1984E+14  0.3315   413.8  0.5375   354.8      0.3810E-01	2
    2010   85.3780  49.1547 146.9010   214.6  -457.4  -527.5       61  0.1984E+14  0.4410   364.2  0.6026   251.6      0.1145    	2
    2011    6.0940  80.3924 185.6150  -254.6   181.9  -130.3       61  0.1984E+14  0.3267   402.3  0.5144   405.0      0.8921E-01	2
    2012   39.0942 140.6869 123.5690  -478.5    36.6   215.1       61  0.1984E+14  0.3562   341.2  0.5660   303.7      0.4097E-01	2
    2013   49.1788 173.5742 142.0235  -266.8  -115.2   744.6       61  0.1984E+14  0.4057   366.5  0.5787   284.2      0.3879E-01	2
    2014   57.2329 143.6153 143.7499  -543.5   495.7   400.6       61  0.1984E+14  0.3086   405.9  0.5447   340.9      0.2192E-01	2
    2015  135.1644  81.2432 141.1505   320.5  -356.4  -410.6       61  0.1984E+14  0.3074   413.2  0.4984   445.3      0.8818E-01	3
    2016  162.1270 166.0423  63.5420  -111.2    93.8  -461.9       61  0.1984E+14  0.2687   424.3  0.5086   419.0      0.6570E-01	2
    2017  151.8944 188.1382  83.0410   -21.9   -10.6    95.4       61  0.1984E+14  0.3859   346.7  0.5469   336.8      0.2976E-01	2
    2018  152.2569 156.2834  43.1724   -49.6   271.4  -595.9       61  0.1984E+14  0.4710   340.9  0.6262   224.1      0.1191    	3
    2019  152.6272 112.0518   4.1443    43.0   333.8  -257.6       61  0.1984E+14  0.3498   410.0  0.5430   344.2      0.3905E-01	2
    2020   61.0474 187.3096  17.7163  -545.1  -165.5  -803.4       61  0.1984E+14  0.4531   370.9  0.5843   276.1      0.5784E-01	3
    2021   54.9116 156.0793  25.5485    89.2   247.6  -307.6       61  0.1984E+14  0.3528   402.2  0.5776   285.8      0.3640E-01	2
    2022  132.9006  44.6079 154.0311   386.6  -116.0  -497.4       61  0.1984E+14  0.3786   409.2  0.5849   275.2      0.2204E-01	1
    2023  192.5024  96.3206 154.8359   -18.2   136.7   199.3       61  0.1984E+14  0.3657   367.8  0.5285   373.5      0.5672E-01	2
    2024  107.5227  49.5460  64.4468    11.3  -228.7   181.2       61  0.1984E+14  0.3238   370.7  0.5496   331.9      0.1482E-01	1
    2025  113.3276   9.3474  80.9759    90.2  -163.3  -228.6       61  0.1984E+14  0.3787   348.8  0.5817   279.8      0.4887E-01	2
    2026  107.5407  10.7218  69.8043    27.7   -76.2    -5.7       61  0.1984E+14  0.3627   405.6  0.5502   330.7      0.4364E-01	2
    2027  127.1851  85.9159  97.3185  -132.3  -488.4   555.2       61  0.1984E+14  0.3668   383.8  0.5588   315.7      0.7317E-01	3
    2028  137.2727   9.4458  13.1507  -162.8  -515.4  -340.0       61  0.1984E+14  0.4307   385.5  0.5971   258.7      0.1135    	2
    2029  172.7736  23.5958  31.3002   -90.3  -445.3  -119.4       61  0.1984E+14  0.4056   425.7  0.5894   268.8      0.8983E-01	2
    2030  111.6285  22.7401   8.1474  -109.7  -536.3  -162.2       61  0.1984E+14  0.3823   364.9  0.5852   274.8      0.1196E-01	2
    2031  179.8675  23.6577  12.0155   -53.2  -153.6    86.9       61  0.1984E+14  0.3776   353.3  0.5782   284.8      0.1017    	2
    2032   33.9101  47.4910 120.5425   -63.2   162.1     4.9       61  0.1984E+14  0.3876   382.0  0.5633   308.3      0.6228E-01	2
    2033   66.3072  76.1458  92.1161   117.7   -12.1    46.7       61  0.1984E+14  0.5005   325.1  0.6420   207.9      0.8503E-01	3
    2034  171.5883 145.8469 160.4434    72.7  -383.6   159.2       61  0.1984E+14  0.4814   329.6  0.6300   220.0      0.3130E-01	1
    2035  177.7532 110.5714 195.6151   325.9   233.1  -362.2       61  0.1984E+14  0.2898   417.2  0.5121   410.5      0.4760E-01	2
    2036  172.4691 136.3056 110.9032   133.0   337.9    35.9       61  0.1984E+14  0.3749   363.0  0.5477   335.4      0.1958E-01	2
    2037   52.9074   2.0905   9.0506   491.5  -411.9   322.6       61  0.1984E+14  0.5640   321.2  0.6044   249.3      0.8829E-01	2
    2038   22.2132  17.4460  11.8605    78.7   155.0   344.1       61  0.1984E+14  0.3251   379.9  0.5489   333.2      0.5469E-01	3
    2039   20.1926  34.4203  13.8046    13.5   297.1   394.0       61  0.1984E+14  0.2732   434.4  0.4943   456.6      0.1798E-01	2
    2040   22.8563  82.5549  18.0459   -11.7  -162.6  -171.7       61  0.1984E+14  0.3638   346.0  0.5380   353.8      0.2585E-01	2
    2041   81.3635  29.7155  67.9237  -343.2  -222.4  -249.1       61  0.1984E+14  0.3221   376.1  0.5232   385.0      0.5136E-01	2
    2042   58.5570  19.6398  71.0015   435.9   117.4  -588.7       61  0.1984E+14  0.2866   434.6  0.5027   434.1      0.6173E-01	2
    2043   63.9465  19.8704  76.9463   205.3   -56.0  -568.8       61  0.1984E+14  0.3282   385.0  0.5159   401.4      0.1144    	2
    2044   55.7007 103.5402  60.3645    45.1    71.0   -17.0       61  0.1984E+14  0.3683   350.2  0.5665   302.9      0.3379E-01	1
    2045   50.9841  92.9887  66.5141   -33.4    16.6  -261.0       61  0.1984E+14  0.2829   453.9  0.4833   488.6      0.7636E-01	2
    2046   19.1877  73.0927  88.5011     4.2   171.5   106.0       61  0.1984E+14  0.3225   449.9  0.5095   416.8      0.7089E-01	2
    2047   69.1312 198.3222  51.2214   -61.1   132.2  -926.4       61  0.1984E+14  0.3333   417.2  0.5567   319.4      0.8382E-01	2
    2048   71.7485 155.8132  62.0849  -176.4   267.5  -313.5       61  0.1984E+14  0.3424   381.0  0.5197   392.8      0.2275E-01	2
    2049   69.9022 190.5165 180.5429  -222.0  -611.8   286.3       60  0.1951E+14  0.3579   390.2  0.6065   242.6      0.1131    	2
    2050   66.2490 181.4680 180.5692   316.7  -809.9   576.1       60  0.1951E+14  0.4057   469.5  0.5724   288.9      0.2264    	2
    2051   16.2794 185.1034 190.1514   649.1   -33.5   -46.4       60  0.1951E+14  0.3348   399.6  0.5302   363.7      0.9643E-01	2
    2052   10.7917  79.7753 160.3108  -351.1  -122.6   -15.6       60  0.1951E+14  0.3181   399.1  0.5312   361.7      0.4346E-01	2
    2053   43.2618 119.4115 108.6826  -646.2   -60.7   -23.0       60  0.1951E+14  0.3447   403.0  0.5489   327.8      0.4579E-01	2
    2054  163.2177  71.7196 121.7754  -229.3  -195.7   969.8       60  0.1951E+14  0.3687   371.8  0.5525   321.4      0.9032E-01	2
    2055  151.8368  68.5127 133.0040   254.4  -189.1  -107.7       60  0.1951E+14  0.5251   339.3  0.6102   238.3      0.1483    	2
    2056  111.3636  14.3093 123.3489  -267.9   215.7   187.8       60  0.1951E+14  0.3439   365.3  0.5586   310.9      0.3028E-01	2
    2057  142.1420 112.5492  73.6593   154.2    95.7     7.6       60  0.1951E+14  0.3374   437.0  0.5526   321.1      0.4965E-01	2
    2058  109.1849 101.6053  75.5760    34.4   -78.4    32.0       60  0.1951E+14  0.3785   376.8  0.5718   289.7      0.6970E-01	1
    2059  162.8896 195.1973  53.7009   229.7  -129.0  -286.0       60  0.1951E+14  0.4081   333.7  0.5770   281.9      0.6315E-01	3
    2060  191.6149 134.9553  53.3082  -177.0   391.0  -182.7       60  0.1951E+14  0.3437   427.1  0.5484   328.6      0.8423E-01	3
    2061  157.0727 190.7392  25.6224  -126.0    16.0  -115.3       60  0.1951E+14  0.2859   454.4  0.4861   472.2      0.9581E-01	2
    2062  141.1033 183.4336  94.2021   259.7   417.8   -46.5       60  0.1951E+14  0.3301   391.5  0.5522   321.9      0.3022E-01	2
    2063   90.9824 164.5636  40.5426  -210.5   369.9  -726.0       60  0.1951E+14  0.5001   341.1  0.5983   252.8      0.9323E-01	2
    2064   69.1135 189.2867  42.8221  -270.1   445.6  -170.8       60  0.1951E+14  0.4280   355.4  0.5749   285.0      0.1546    	2
    2065   46.3447 139.9586   9.8923   -98.1   500.2  -326.4       60  0.1951E+14  0.3823   354.3  0.5892   264.7      0.3772E-01	2
    2066    0.8512 145.7027  91.0335   147.7    19.3    77.1       60  0.1951E+14  0.3375   440.6  0.5286   367.0      0.3486E-01	1
    2067   13.4757 179.1287  43.2372   213.5   114.2  -111.0       60  0.1951E+14  0.2512   457.7  0.4583   563.8      0.6564E-01	2
    2068  190.3633  60.7913 165.1852  -483.1   420.0   -61.0       60  0.1951E+14  0.3852   411.8  0.5419   340.5      0.3987E-01	2
    2069  195.1706   7.4965 165.8019   -76.9   -27.5   275.5       60  0.1951E+14  0.2597   476.7  0.4886   465.1      0.6292E-01	2
    2070  120.2318  85.9223 177.7588   229.3  -247.8   149.9       60  0.1951E+14  0.3871   420.9  0.5629   303.7      0.1019    	2
    2071  137.3989  55.7878 185.3581    90.5    -7.6  -149.6       60  0.1951E+14  0.3604   369.1  0.5503   325.1      0.4848E-01	2
    2072  141.4450  23.8941 157.0657   -13.0  -609.4  -456.3       60  0.1951E+14  0.6324   432.2  0.6753   175.5      0.1354    	2
    2073  154.1524   0.4549 183.4765  -267.3   422.0   255.3       60  0.1951E+14  0.2727   452.5  0.5056   419.7      0.5054E-01	1
    2074    7.2350 198.2641 178.5762    86.5  -377.9   -78.1       60  0.1951E+14  0.4942   391.5  0.6227   224.1      0.6841E-01	3
    2075  191.8765  99.9571 156.1647   140.5   128.7   231.6       60  0.1951E+14  0.4172   358.9  0.5969   254.6      0.1501E-01	1
    2076  119.8482  78.6563 106.7183   333.8  -164.4   244.6       60  0.1951E+14  0.3413   407.9  0.5471   330.9      0.4717E-01	1
    2077  117.7857  36.3358  90.7134    55.8   -94.1   168.0       60  0.1951E+14  0.4222   359.3  0.5808   276.4      0.1208    	3
    2078  124.9000  67.9707  80.7016   -37.6  -228.5   191.0       60  0.1951E+14  0.4174   333.0  0.5978   253.4      0.4868E-01	1
    2079    1.5997 139.6555 112.1345     6.0   -53.5   219.5       60  0.1951E+14  0.3787   403.4  0.5574   313.0      0.4551E-01	2
    2080  199.2651 164.3326 194.3313   224.4  -268.9    81.1       60  0.1951E+14  0.3117   467.3  0.5131   401.5      0.1349    	2
    2081  142.2247 111.7366 129.4918   251.3  -265.1    22.7       60  0.1951E+14  0.3301   415.4  0.5531   320.2      0.9201E-01	2
    2082  127.0834 163.0357 137.1866    60.7   216.9   124.9       60  0.1951E+14  0.3117   442.2  0.5207   384.1      0.6460E-01	2
    2083  138.7983 197.7738 140.9001   316.4   116.1   242.7       60  0.1951E+14  0.3872   369.7  0.5300   364.2      0.3605E-01	2
    2084  134.6450 182.7514  98.1986   224.8   172.9  -161.4       60  0.1951E+14  0.4139   345.3  0.5621   305.1      0.1300E-01	2
    2085   14.7946  43.4208   7.4578   -35.0  -523.1   421.7       60  0.1951E+14  0.4112   396.2  0.5839   272.0      0.5992E-01	2
    2086   39.8769  88.6444   5.0237   -41.4    92.6    47.9       60  0.1951E+14  0.3442   424.9  0.5275   369.4      0.5497E-01	2
    2087   52.9455  30.4714  26.9493   204.0   -74.6   769.3       60  0.1951E+14  0.4265   342.8  0.5387   346.7      0.7317E-01	2
    2088   21.8559   5.5144  68.6090  -124.7   -55.5  -577.7       60  0.1951E+14  0.3961   377.8  0.5784   279.9      0.3948E-01	2
    2089   50.3989  56.9543  52.7833   176.3  -160.0  -544.1       60  0.1951E+14  0.3928   342.4  0.5848   270.7      0.6428E-01	2
    2090   56.4170 110.0312  64.8402   -36.7    33.4   -83.0       60  0.1951E+14  0.3749   387.6  0.5426   339.3      0.3253E-01	3
    2091   39.4543 177.3596  45.6873   157.7   261.9  -256.8       60  0.1951E+14  0.3406   389.0  0.5444   335.9      0.2306E-01	2
    2092   18.4015 174.1149  94.1023    49.4  -235.5   -93.8       60  0.1951E+14  0.4440   306.2  0.5812   275.9      0.7523E-01	1
    2093   76.5072 112.0647 174.1725  -362.1   215.1   344.5       59  0.1918E+14  0.3017   426.5  0.5208   377.5      0.1806E-01	2
    2094   92.3184 151.9557 177.4268  -187.8   718.3   801.9       59  0.1918E+14  0.3314   402.0  0.5503   319.8      0.8496E-01	2
    2095    2.1057  12.3983 174.5414   -31.9  -150.3    96.7       59  0.1918E+14  0.5308   343.1  0.5741   281.5      0.7043E-01	2
    2096   85.6662  59.6168 192.5294  -261.6  -245.9   200.3       59  0.1918E+14  0.2880   417.1  0.5144   391.6      0.4118E-01	1
    2097  187.3242 133.0036  62.1282    67.3    14.1  -116.2       59  0.1918E+14  0.4023   427.0  0.5617   300.6      0.4538E-01	3
    2098  163.4886 112.7955  63.4436    73.7   165.6  -179.7       59  0.1918E+14  0.3403   371.5  0.5493   321.5      0.2913E-01	1
    2099  128.2427 154.2784  23.5045   402.9   792.9  -473.1       59  0.1918E+14  0.5468   340.6  0.5729   283.2      0.3324E-01	2
    2100  158.1301 136.7665  23.8158   582.8   538.4   -14.5       59  0.1918E+14  0.3186   434.0  0.5437   331.7      0.3974E-01	1
    2101  182.6921 162.3672  30.3526  -304.5  -180.4   200.2       59  0.1918E+14  0.3950   327.4  0.5745   280.9      0.2629E-01	2
    2102  156.7026   1.8780 110.4232    79.6   193.1  -156.5       59  0.1918E+14  0.4045   357.6  0.5825   269.5      0.9568E-01	1
    2103  150.1531   3.6363 147.3173   -92.4  -256.4   178.5       59  0.1918E+14  0.3310   412.4  0.5467   326.2      0.1074    	2
    2104  103.0711 199.8282 187.3605   -61.6  -430.2   231.7       59  0.1918E+14  0.4597   374.1  0.5693   288.8      0.1057    	2
    2105  118.5929  79.8191 169.3613   189.5  -183.2   215.3       59  0.1918E+14  0.4926   322.4  0.5721   284.5      0.5409E-01	1
    2106    0.3944 119.1004  30.8193   344.4   367.6  -399.9       59  0.1918E+14  0.4245   376.6  0.5902   259.0      0.1596    	2
    2107  192.3918  77.4503 101.3765    35.7   127.5   207.7       59  0.1918E+14  0.3317   387.6  0.5488   322.5      0.4832E-01	2
    2108    3.3960  43.8358 118.5920  -132.5     4.6   204.6       59  0.1918E+14  0.3425   376.7  0.5444   330.3      0.4226E-01	2
    2109   26.1955  64.9695 105.0407    57.6   308.1   244.7       59  0.1918E+14  0.4422   331.0  0.5910   257.9      0.8302E-01	2
    2110   29.1002  81.4348 112.9214  -513.5   163.2   -41.9       59  0.1918E+14  0.3841   323.3  0.5774   276.7      0.2612E-01	2
    2111   11.5027  84.7154 128.4111   -15.4   -12.6   203.8       59  0.1918E+14  0.3547   378.6  0.5129   395.0      0.5581E-01	2
